date,open,high,low,close,volume
11/14/2024,597.32,597.81,592.65,593.35,38904110
11/13/2024,597.37,599.23,594.96,597.19,47388640
11/12/2024,598.68,599.29,594.37,596.90,43006130
11/11/2024,599.81,600.17,597.00,598.76,37586770
11/08/2024,596.17,599.64,596.165,598.19,46444890
11/07/2024,593.08,596.65,592.9999,595.61,47233210
11/06/2024,589.20,591.93,585.39,591.04,68181970
11/05/2024,570.74,576.74,570.52,576.70,39478320
11/04/2024,571.18,572.50,567.89,569.81,38216980
11/01/2024,571.32,575.55,570.62,571.04,45667530
10/31/2024,575.56,575.63,568.44,568.64,60182450
10/30/2024,581.29,583.32,579.29,580.01,41435840
10/29/2024,579.85,582.907,578.43,581.77,42899660
10/28/2024,582.58,582.71,580.52,580.83,30174700
10/25/2024,581.51,584.46,578.08,579.04,47268180
10/24/2024,579.98,580.06,576.57,579.24,34979860
10/23/2024,581.26,581.7086,574.415,577.99,49314570
10/22/2024,581.05,584.50,580.38,583.32,34183840
10/21/2024,583.85,584.85,580.6001,583.63,36439010
10/18/2024,584.07,585.39,582.58,584.59,37416800
10/17/2024,585.91,586.12,582.16,582.35,34393710
10/16/2024,579.78,582.83,578.96,582.30,30725440
10/15/2024,584.59,584.90,578.545,579.78,54203640
10/14/2024,581.22,585.27,580.73,584.32,36217220
10/11/2024,576.05,580.33,575.91,579.58,42267990
10/10/2024,575.77,577.58,574.49,576.13,44138060
10/09/2024,573.16,577.71,572.55,577.14,37912240
10/08/2024,570.42,573.78,569.5299,573.17,37398690
10/07/2024,571.30,571.9599,566.63,567.80,49964690
10/04/2024,572.35,573.36,568.10,572.98,43005190
10/03/2024,567.36,569.8025,565.49,567.82,40846470
10/02/2024,567.71,569.90,565.27,568.86,38097800
10/01/2024,573.40,574.0622,566.00,568.62,72668780
09/30/2024,570.42,574.38,568.08,573.76,63655450
09/27/2024,573.39,574.22,570.42,571.47,42100930
09/26/2024,574.38,574.71,569.90,572.30,48336000
09/25/2024,571.14,571.89,568.91,570.04,38428590
09/24/2024,570.48,571.36,567.60,571.30,46805670
09/23/2024,569.34,570.3325,568.10,569.67,44116920
09/20/2024,567.84,569.31,565.17,568.25,77503110
09/19/2024,571.01,572.88,568.08,570.98,75315470
09/18/2024,563.74,568.69,560.83,561.40,59044940
09/17/2024,565.10,566.58,560.795,563.07,49320970
09/16/2024,561.74,563.11,559.90,562.84,36656120
09/13/2024,559.71,563.03,559.45,562.01,39310500
09/12/2024,555.01,559.40,552.74,559.09,51892740
09/11/2024,548.70,555.36,539.96,554.42,75248610
09/10/2024,548.36,549.15,543.38,548.79,36394580
09/09/2024,544.65,547.71,542.68,546.41,40445820
09/06/2024,549.94,551.60,539.44,540.36,68493810
09/05/2024,550.89,553.7995,547.10,549.61,44264260
09/04/2024,550.20,554.43,549.46,550.95,47224940
09/03/2024,560.47,560.81,549.51,552.08,60600110
08/30/2024,560.77,564.20,557.14,563.68,62700110
08/29/2024,560.31,563.68,557.18,558.35,38715180
08/28/2024,561.21,561.65,555.04,558.30,41066020
08/27/2024,559.49,562.06,558.32,561.56,32693900
08/26/2024,563.18,563.91,559.05,560.79,35788610
08/23/2024,559.53,563.09,557.29,562.13,50639390
08/22/2024,562.56,563.18,554.98,556.22,56121460
08/21/2024,559.77,562.11,554.73,560.62,41514600
08/20/2024,559.15,560.84,557.325,558.70,33732260
08/19/2024,554.73,559.61,553.86,559.61,39121790
08/16/2024,551.42,555.02,551.26,554.31,44430730
08/15/2024,549.50,553.36,548.88,553.07,60846810
08/14/2024,542.85,544.96,540.12,543.75,42446930
08/13/2024,536.53,542.28,536.28,542.04,52333070
08/12/2024,534.21,535.73,530.95,533.27,42542070
08/09/2024,529.81,534.51,528.56,532.99,45619560
08/08/2024,523.91,531.29,521.84,530.65,63276590
08/07/2024,528.47,531.59,518.0519,518.66,70698340
08/06/2024,519.22,529.75,517.87,522.15,84826310
08/05/2024,511.64,523.58,510.27,517.38,146267400
08/02/2024,535.75,536.99,528.60,532.90,82789070
08/01/2024,552.57,554.8688,539.43,543.01,76428730
07/31/2024,548.98,553.50,547.5799,550.81,65663390
07/30/2024,546.26,547.34,538.515,542.00,46853630
07/29/2024,546.02,547.05,542.72,544.76,39515820
07/26/2024,542.28,547.19,541.49,544.44,53763790
07/25/2024,541.35,547.455,537.45,538.41,61158290
07/24/2024,548.86,549.17,540.29,541.23,74515270
07/23/2024,554.54,556.735,553.275,553.78,34439560
07/22/2024,553.00,555.27,551.02,554.65,43346720
07/19/2024,552.42,554.08,547.91,548.99,65509080
07/18/2024,558.51,559.52,550.43,552.66,56270390
07/17/2024,558.80,560.51,556.61,556.94,57118960
07/16/2024,562.865,565.16,562.10,564.86,36475260
07/15/2024,562.03,564.8371,559.63,561.53,40584290
07/12/2024,557.63,563.67,557.15,559.99,53084410
07/11/2024,561.44,562.33,555.83,556.48,53054180
07/10/2024,557.07,561.67,556.77,561.32,38701220
07/09/2024,556.26,557.18,555.52,555.82,27314130
07/08/2024,555.44,556.2501,554.19,555.28,36110450
07/05/2024,551.77,555.05,551.12,554.64,41488390
07/03/2024,548.69,551.83,548.65,551.46,32789910
07/02/2024,543.70,549.01,543.65,549.01,40434790
07/01/2024,545.63,545.88,542.52,545.34,40297810
06/28/2024,547.16,550.28,542.95,544.22,76144540
06/27/2024,545.37,546.96,544.61,546.37,35041480
06/26/2024,543.69,546.24,543.03,545.51,38550640
06/25/2024,543.99,545.20,542.44,544.83,38273350
06/24/2024,544.33,546.95,542.62,542.74,45528650
06/21/2024,544.40,545.65,543.02,544.51,64513860
06/20/2024,549.44,550.12,545.18,547.00,70328230
06/18/2024,547.16,548.62,546.73,548.49,41376420
06/17/2024,542.08,548.53,541.6072,547.10,55839460
06/14/2024,540.88,542.81,539.85,542.78,40089900
06/13/2024,543.15,543.325,539.59,542.45,44760950
06/12/2024,541.63,544.12,540.30,541.36,63251310
06/11/2024,534.07,537.01,532.05,536.95,36383410
06/10/2024,533.18,535.99,532.57,535.66,35729250
06/07/2024,533.66,536.89,532.535,534.01,43224530
06/06/2024,534.98,535.42,532.68,534.66,30808530
06/05/2024,530.77,534.69,528.7254,534.67,47610370
06/04/2024,526.46,529.15,524.96,528.39,34632660
06/03/2024,529.02,529.31,522.60,527.80,46835700
05/31/2024,523.59,527.50,518.36,527.37,90785760
05/30/2024,524.52,525.20,521.33,522.61,46468510
05/29/2024,525.68,527.31,525.37,526.10,45190320
05/28/2024,530.27,530.51,527.11,529.81,36269600
05/24/2024,527.85,530.27,526.881,529.44,41291080
05/23/2024,532.96,533.07,524.72,525.96,57211200
05/22/2024,530.65,531.38,527.60,529.83,48389970
05/21/2024,529.28,531.52,529.07,531.36,33437000
05/20/2024,529.57,531.5601,529.17,530.06,37764210
05/17/2024,528.81,529.52,527.32,529.45,59187590
05/16/2024,529.88,531.5218,528.54,528.69,50244830
05/15/2024,525.83,530.08,525.18,529.78,59504900
05/14/2024,521.11,523.83,520.56,523.30,57535870
05/13/2024,522.56,522.67,519.74,520.91,36716360
05/10/2024,521.81,522.635,519.59,520.84,52233170
05/09/2024,517.38,520.2074,516.705,520.17,43643670
05/08/2024,515.26,517.74,515.14,517.19,42047210
05/07/2024,517.56,518.57,516.45,517.14,52561300
05/06/2024,513.75,516.61,513.30,516.57,47264700
05/03/2024,511.16,512.55,508.56,511.29,72756710
05/02/2024,504.15,505.89,499.55,505.03,62550180
05/01/2024,501.38,508.19,499.865,500.35,80242840
04/30/2024,508.56,509.56,501.98,501.98,77483570
04/29/2024,510.09,510.75,507.25,510.06,46415450
04/26/2024,506.35,509.88,505.70,508.26,64306120
04/25/2024,499.18,504.27,497.49,503.49,69122370
04/24/2024,506.56,507.37,503.13,505.41,55928080
04/23/2024,501.78,506.09,499.5328,505.65,64633620
04/22/2024,497.83,502.38,495.43,499.72,67961050
04/19/2024,499.44,500.455,493.86,495.16,102212600
04/18/2024,501.98,504.13,498.56,499.52,74548090
04/17/2024,506.05,506.22,499.12,500.55,75910310
04/16/2024,504.94,506.50,502.21,503.53,73484020
04/15/2024,515.13,515.30,503.58,504.45,92101450
04/12/2024,514.37,515.815,509.08,510.85,92561090
04/11/2024,515.68,519.48,512.08,518.00,70099010
04/10/2024,513.48,516.16,512.09,514.12,82652810
04/09/2024,520.50,520.75,514.35,519.32,68124390
04/08/2024,519.15,520.18,517.89,518.72,48401750
04/05/2024,514.46,520.44,514.01,518.43,74546480
04/04/2024,523.52,523.8674,512.755,513.07,96858070
04/03/2024,517.72,520.95,517.665,519.41,59155760
04/02/2024,518.24,518.98,516.48,518.84,74230310
04/01/2024,523.83,524.38,520.97,522.16,62477540
03/28/2024,523.21,524.61,522.78,523.07,96294890
03/27/2024,521.71,523.21,519.485,523.17,82999780
03/26/2024,521.23,521.58,518.40,518.81,65463740
03/25/2024,519.80,520.95,519.61,519.77,48512110
03/22/2024,522.11,522.605,520.97,521.21,79070840
03/21/2024,523.39,524.11,521.91,522.20,60256110
03/20/2024,515.77,520.62,515.08,520.48,69594570
03/19/2024,512.15,515.995,511.12,515.71,60755260
03/18/2024,514.00,515.48,512.44,512.86,88893330
03/15/2024,510.21,511.70,508.122,509.83,107646300
03/14/2024,516.97,517.125,511.82,514.95,110171800
03/13/2024,517.11,517.29,514.49,515.97,55104090
03/12/2024,513.45,517.38,510.86,516.78,73114440
03/11/2024,510.48,511.88,508.50,511.28,62557180
03/08/2024,515.46,518.2201,511.13,511.72,86532540
03/07/2024,513.14,515.89,509.8053,514.81,58652090
03/06/2024,510.55,512.069,508.42,509.75,68382370
03/05/2024,510.24,510.70,504.91,507.18,72855620
03/04/2024,512.03,514.20,512.00,512.30,49799260
03/01/2024,508.98,513.29,508.56,512.85,76844840
02/29/2024,508.07,509.74,505.35,508.08,83924800
02/28/2024,505.33,506.855,504.96,506.26,56506630
02/27/2024,506.70,507.16,504.75,506.93,48854530
02/26/2024,508.30,508.75,505.86,505.99,50386740
02/23/2024,509.27,510.13,507.10,507.85,61321820
02/22/2024,504.01,508.49,503.02,507.50,76402540
02/21/2024,495.42,497.37,493.56,497.21,59603770
02/20/2024,497.72,498.41,494.45,496.76,71736740
02/16/2024,501.70,502.87,498.75,499.51,75532930
02/15/2024,499.29,502.20,498.795,502.01,61682960
02/14/2024,496.79,499.07,494.40,498.57,68387830
02/13/2024,494.53,497.09,490.715,494.08,113099200
02/12/2024,501.17,503.50,500.24,500.98,56502280
